qbin,tbin,q,duration_s,impact_over_sigma,n,regime,granularity,variant,method,seed,primary
0,0,4.734919030306004e-07,3.993019690909091,0.001437056030029195,220,normal,aggressive,threshold_wait20s,time_threshold,7,False
0,1,4.5763847034238593e-07,10.852733724576272,0.0013041408452534422,236,normal,aggressive,threshold_wait20s,time_threshold,7,False
0,2,4.844073118783985e-07,19.55495414574899,0.0007477866073760178,247,normal,aggressive,threshold_wait20s,time_threshold,7,False
0,3,4.506860698012546e-07,32.52517933187773,-0.0016754997199970735,229,normal,aggressive,threshold_wait20s,time_threshold,7,False
0,4,5.10363960201808e-07,63.65855590196078,0.0010620578148116708,153,normal,aggressive,threshold_wait20s,time_threshold,7,False
1,0,1.658684310534965e-06,4.242701856573705,0.0026006631374103487,251,normal,aggressive,threshold_wait20s,time_threshold,7,False
1,1,1.6767826168915174e-06,11.0115727625,0.0022386004324684845,240,normal,aggressive,threshold_wait20s,time_threshold,7,False
1,2,1.7556515874950819e-06,19.73190380952381,0.002380038919229978,210,normal,aggressive,threshold_wait20s,time_threshold,7,False
1,3,1.6625480803019205e-06,32.51432355778894,0.00305994368938338,199,normal,aggressive,threshold_wait20s,time_threshold,7,False
1,4,1.7404631964304893e-06,66.22218515217392,0.0050657292490035605,184,normal,aggressive,threshold_wait20s,time_threshold,7,False
2,0,5.034175794614689e-06,4.2559160894736845,0.00284368626319486,190,normal,aggressive,threshold_wait20s,time_threshold,7,False
2,1,4.739630121026759e-06,10.833019022421524,0.003061937548428903,223,normal,aggressive,threshold_wait20s,time_threshold,7,False
2,2,4.951653478494184e-06,19.696544835555553,0.0029189694526345314,225,normal,aggressive,threshold_wait20s,time_threshold,7,False
2,3,5.155863303003246e-06,33.017237600858365,0.004036906940434861,233,normal,aggressive,threshold_wait20s,time_threshold,7,False
2,4,4.863079460543205e-06,68.7956340657277,0.0030770056197410613,213,normal,aggressive,threshold_wait20s,time_threshold,7,False
3,0,1.7850402034232335e-05,4.180237211009175,0.003356823465386124,218,normal,aggressive,threshold_wait20s,time_threshold,7,False
3,1,1.832162057155232e-05,10.89509967804878,0.0023646315263765373,205,normal,aggressive,threshold_wait20s,time_threshold,7,False
3,2,1.9428093880497822e-05,19.695996905,0.0025211895385409415,200,normal,aggressive,threshold_wait20s,time_threshold,7,False
3,3,1.8860159855322046e-05,33.507386786407764,0.0022100324132075235,206,normal,aggressive,threshold_wait20s,time_threshold,7,False
3,4,1.8405255078252836e-05,71.08706798431372,0.0008424652301745669,255,normal,aggressive,threshold_wait20s,time_threshold,7,False
4,0,0.0003103460277679837,4.1593793252427185,0.004518503697824975,206,normal,aggressive,threshold_wait20s,time_threshold,7,False
4,1,0.00025110732026123635,10.970945905555554,0.003074460156978241,180,normal,aggressive,threshold_wait20s,time_threshold,7,False
4,2,0.0003438146807456115,20.012874163366337,0.005105268143202954,202,normal,aggressive,threshold_wait20s,time_threshold,7,False
4,3,0.00024577738968147635,33.01128631336405,0.0071063809677968555,217,normal,aggressive,threshold_wait20s,time_threshold,7,False
4,4,0.00035725496793651603,72.44691105734766,0.004777098060288486,279,normal,aggressive,threshold_wait20s,time_threshold,7,False
